Time,Latitude,Longitude,Depth/Km,Magnitude,errorMag
29:08.8,42.7472,13.1795,10.0,3.1341734326063806,0.121505679
40:27.9,42.6727,13.1882,11.7,2.5939418103223764,0.121515679
52:57.1,42.8233,13.1632,11.0,2.8277941701068365,0.121525679
54:00.9,42.7478,13.208,11.4,2.9673666127710354,0.121535679
54:40.6,42.756,13.1827,10.6,2.913923611706941,0.121545679
27:36.1,42.7387,13.2077,10.1,2.8715382405210144,0.121555679
27:46.9,42.7255,13.2945,13.6,2.904174016912853,0.121565679
28:06.2,42.6552,13.2022,14.0,2.174886887731204,0.121575679
28:34.5,42.8298,13.2665,16.0,2.6659645682141884,0.121585679
01:06.9,42.7983,13.2152,10.3,2.8945529469292963,0.121595679
43:18.4,42.7998,13.177,10.5,2.425969029332278,0.121605679
16:16.4,42.6013,13.2868,10.9,2.952634244697809,0.121615679
39:42.0,42.6537,13.2018,12.9,3.060592508020865,0.121625679
21:45.2,42.6613,13.2212,12.6,2.0993183140327667,0.121635679
42:34.1,42.7687,13.1387,9.4,2.4810291512123994,0.121645679
49:44.0,42.7407,13.2233,12.6,2.943958478722124,0.121655679
34:16.0,42.732,13.2275,11.1,2.1266754955359883,0.121665679
36:30.7,42.5978,13.3052,8.2,2.9853763270860516,0.121675679
42:01.2,42.8198,13.2497,5.5,2.308123837685332,0.121685679
43:06.5,42.8708,13.2702,8.7,2.485045205547174,0.121695679
47:04.7,42.8042,13.2347,7.9,2.4155140694144692,0.121705679
13:47.4,42.6777,13.1737,12.9,3.0009746413174256,0.121715679
27:48.1,42.8413,13.2543,9.7,2.6853410158678765,0.121725679
31:58.9,42.8283,13.149,10.1,2.0809783764968635,0.121735679
08:17.8,42.6113,13.2607,11.4,3.013825081280598,0.121745679
21:53.7,42.627,13.3087,10.7,2.4382831122421216,0.121755679
22:58.2,42.6067,13.2698,12.2,2.7765235553883385,0.121765679
29:13.5,42.7248,13.1968,13.3,2.60565038418321,0.121775679
43:24.6,42.8403,13.1405,8.4,2.112607116170096,0.121785679
59:34.3,42.7925,13.21,8.0,2.5604845378863033,0.121795679
05:32.1,42.731,13.1852,12.7,2.341889602915806,0.121805679
45:32.6,42.8288,13.1515,9.1,3.0943177450956716,0.121815679
54:55.4,42.8232,13.1473,11.4,2.47957285839984,0.121825679
58:16.0,42.839,13.1717,7.7,2.0024647000925335,0.121835679
36:03.4,42.7922,13.2093,9.9,2.1013938895437465,0.121845679
02:45.5,42.8183,13.2445,9.5,2.807100805241809,0.121855679
32:35.3,42.6462,13.3018,9.1,2.4815654823944535,0.121865679
08:17.9,42.7385,13.2007,13.6,2.0754605196728573,0.121875679
10:02.7,42.8143,13.1783,10.5,2.608773742990825,0.121885679
40:27.6,42.6688,13.2283,11.1,2.803317904235563,0.121895679
42:02.0,42.7265,13.1732,13.5,2.7734508013179426,0.121905679
51:43.6,42.4773,13.277,15.0,2.483614253267376,0.121915679
52:00.6,42.4773,13.2702,15.9,2.0831950627142506,0.121925679
23:17.3,42.5717,13.281,11.9,2.2986653377577424,0.121935679
28:54.2,42.5825,13.3072,9.8,2.491473886775766,0.121945679
28:54.1,42.5838,13.3055,10.8,2.5950483747619257,0.121955679
02:09.2,42.7285,13.214,13.0,2.6585987950261893,0.121965679
15:07.2,42.614,13.3173,10.6,2.3109457957480495,0.121975679
26:41.8,42.7197,13.1737,12.5,2.835706443245893,0.121985679
26:41.9,42.7207,13.1787,12.8,2.361238455844094,0.121995679
51:17.6,42.8307,13.2593,9.6,2.2121810881878896,0.122005679
57:36.9,42.753,13.3345,13.9,2.307315301481802,0.122015679
16:39.0,42.7547,13.2407,10.0,2.1114006105426486,0.122025679
40:28.8,42.8323,13.1478,9.5,2.757395663038438,0.122035679
41:53.8,42.5687,13.2713,12.8,2.8473473788613823,0.122045679
00:15.2,42.775,13.2383,12.5,2.0907195200274864,0.122055679
11:15.7,42.8212,13.2613,9.6,2.8956946109615993,0.122065679
29:32.9,42.6238,13.3132,10.7,2.0110213407277935,0.122075679
37:41.4,42.8662,13.214,8.9,2.448757455918937,0.122085679
44:35.5,42.8232,13.2543,8.4,2.178259290175866,0.122095679
04:09.7,42.8262,13.2495,9.6,2.792829111799728,0.122105679
05:28.6,42.7942,13.1632,11.0,2.82807341413308,0.122115679
15:56.9,42.7905,13.2232,12.6,2.9201013108371128,0.122125679
36:57.8,42.833,13.2645,10.1,2.9863105352260106,0.122135679
49:14.3,42.6718,13.2347,13.4,2.1672215287038097,0.122145679
52:41.8,42.7548,13.1863,11.0,3.1788229263532815,0.122155679
35:38.7,42.8052,13.1573,9.0,2.53641263012375,0.122165679
38:56.6,42.7017,13.2463,12.1,2.65317413916477,0.122175679
41:48.9,42.806,13.1587,10.7,2.619955387577275,0.122185679
54:53.7,42.751,13.1857,10.0,2.9587795096531555,0.122195679
14:04.5,42.8068,13.1618,10.7,2.633583970324536,0.122205679
32:15.6,42.7842,13.1378,10.4,2.9640107944550254,0.122215679
43:18.4,42.8828,13.2468,11.7,2.6291801154266614,0.122225679
45:53.5,42.5947,13.2347,12.1,2.5382731322591248,0.122235679
29:41.0,42.9082,13.2188,9.9,2.2317096466503945,0.122245679
46:58.6,42.8992,13.2048,9.0,2.4363825293613957,0.122255679
11:06.8,42.7243,13.1788,12.7,3.1564095229684828,0.122265679
23:16.5,42.7297,13.1948,11.5,2.45343724860804,0.122275679
35:14.2,42.6157,13.3143,9.7,2.2054842164000186,0.122285679
42:04.3,42.7357,13.2128,10.5,2.0021087451324284,0.122295679
48:50.7,42.8328,13.2167,9.5,2.788178422789339,0.122305679
09:14.3,42.8272,13.2397,8.2,2.643138347692985,0.122315679
29:05.5,42.8145,13.1783,10.8,2.585325277268021,0.122325679
31:13.9,42.6205,13.2427,12.2,3.0010470419509216,0.122335679
48:48.5,42.8273,13.1633,10.8,2.2781808343792482,0.122345679
32:30.9,42.8062,13.1452,10.4,2.406775021869707,0.122355679
04:23.4,42.7523,13.1853,10.3,3.1092366235395468,0.122365679
14:54.8,42.8658,13.1462,8.4,2.2632994951458856,0.122375679
30:51.4,42.6578,13.2457,11.4,2.6699030314536314,0.122385679
46:56.4,42.7385,13.2112,10.2,2.5100486838391216,0.122395679
48:38.7,42.6768,13.3033,14.3,2.2431960984431805,0.122405679
46:16.1,42.7568,13.1792,10.6,3.3,0.122415679
43:31.4,42.7573,13.1868,11.0,2.243795506727521,0.122425679
52:17.9,42.8168,13.2442,9.5,2.586770203110609,0.122435679
54:53.3,42.8137,13.2412,7.4,2.643663285900408,0.122445679
26:01.5,42.8315,13.1263,9.6,3.9,0.122455679
52:31.3,42.853,13.2213,8.3,3.4,0.122465679
30:53.8,42.8597,13.2267,8.9,2.0390474528251947,0.122475679
30:53.7,42.8617,13.2267,8.8,2.6685966848199394,0.122485679
04:38.3,42.6207,13.2332,12.1,2.2487054253641046,0.122495679
23:04.2,42.7507,13.2305,11.2,3.3,0.122505679
32:19.6,42.8438,13.117,12.4,3.133243420947563,0.122515679
46:49.1,42.7763,13.2702,14.4,2.421328577130953,0.122525679
41:00.5,42.839,13.1392,10.0,2.1804776823235907,0.122535679
44:44.7,42.7973,13.2225,10.9,2.3237368239301337,0.122545679
47:45.6,42.787,13.1268,9.5,2.5921797994481617,0.122555679
56:21.6,42.8568,13.2563,9.1,2.3179030441625716,0.122565679
19:06.9,42.7582,13.1873,10.8,2.3124310197400746,0.122575679
00:36.2,42.7328,13.1868,9.9,2.7862708913019536,0.122585679
42:32.4,42.7168,13.2412,15.0,2.560381740754228,0.122595679
34:54.3,42.741,13.1883,10.7,2.7774611309665875,0.122605679
07:24.2,42.755,13.3247,16.3,3.0798746040185088,0.122615679
12:52.2,42.8218,13.2553,8.6,3.5,0.122625679
15:38.3,42.7632,13.2403,14.4,2.00403654226658,0.122635679
42:34.8,42.7515,13.3172,14.5,2.365643445823807,0.122645679
30:23.5,42.7453,13.2058,10.8,2.2008041081954834,0.122655679
05:07.1,42.8177,13.1618,10.6,3.1789653872811408,0.122665679
08:03.0,42.8213,13.1312,9.5,3.5,0.122675679
32:13.9,42.6657,13.2077,13.3,2.546527167317456,0.122685679
42:52.2,42.776,13.168,9.8,3.5,0.122695679
48:39.4,42.7528,13.1873,10.3,2.8046972044121277,0.122705679
14:09.7,42.7408,13.2335,9.2,3.5,0.122715679
29:37.9,42.817,13.2317,8.2,2.207753661033374,0.122725679
54:22.7,42.7523,13.2287,11.0,2.9527504649577803,0.122735679
46:38.2,42.7672,13.2128,14.1,2.745525998933408,0.122745679
08:26.9,42.6517,13.1853,11.8,3.0553559665289853,0.122755679
21:47.1,42.7432,13.2028,13.3,2.6120109124598025,0.122765679
55:52.4,42.847,13.1813,15.1,2.5659672920954937,0.122775679
59:06.2,42.7747,13.1617,10.1,2.6991990054718693,0.122785679
31:57.6,42.246,13.5863,8.3,2.3520579670998254,0.122795679
32:48.7,42.9572,13.426,20.4,3.1836387855253676,0.122805679
08:18.2,42.6123,13.3087,10.5,2.034619985617888,0.122815679
12:57.7,42.7667,13.1583,14.0,3.00574022527556,0.122825679
42:05.2,42.582,13.2687,10.1,2.0443830483010217,0.122835679
43:22.7,42.7747,13.1627,10.4,2.289718700635963,0.122845679
53:04.0,42.6207,13.3122,8.9,3.6,0.122855679
00:12.1,42.6317,13.312,8.8,3.044495464120914,0.122865679
35:33.7,42.5745,13.3068,10.5,2.6159880957913972,0.122875679
54:14.0,42.5287,13.3198,18.4,2.6943082416017194,0.122885679
51:52.4,42.7902,13.1207,13.3,2.4950756966248555,0.122895679
56:24.1,42.7427,13.1877,10.5,2.010041012296278,0.122905679
57:30.6,42.8557,13.2562,8.8,2.890382463501216,0.122915679
34:39.6,41.5813,13.396,14.3,2.9599648967976973,0.122925679
49:34.3,42.8583,13.2342,10.4,2.01004393449339,0.122935679
14:36.9,42.5832,13.2973,10.6,2.1567288215759555,0.122945679
40:29.4,42.813,13.2358,9.7,2.2304396789528846,0.122955679
16:04.2,42.6458,13.3008,13.5,2.4742969052518244,0.122965679
02:43.8,42.81,13.1685,10.6,2.4121682759665553,0.122975679
10:06.0,42.5652,13.3067,11.4,2.967220409490607,0.122985679
31:05.8,42.7593,13.1843,10.9,2.2360305799104725,0.122995679
35:57.3,42.5578,13.2988,10.8,3.3,0.123005679
40:44.3,42.7928,13.2062,10.1,3.073356174913189,0.123015679
05:59.1,42.6517,13.2528,13.0,2.1414641249173023,0.123025679
07:04.4,42.8243,13.1563,9.3,3.107556103870677,0.123035679
30:56.0,42.5637,13.2968,10.0,2.361614287038905,0.123045679
59:01.3,42.8293,13.1477,8.8,2.136905547224397,0.123055679
25:49.3,42.6923,13.1608,12.8,2.6185495882326353,0.123065679
37:09.3,42.7067,13.1727,13.5,2.2610246635927562,0.123075679
43:03.8,42.8102,13.2358,7.2,2.270748974608,0.123085679
14:08.1,42.7088,13.2343,12.3,2.020329094035233,0.123095679
30:51.0,42.8502,13.237,9.5,3.041323019321716,0.123105679
21:26.4,42.7567,13.2787,16.5,2.902196653335355,0.123115679
44:49.2,42.8217,13.1448,9.8,2.7157934509748145,0.123125679
00:40.8,42.7648,13.217,9.3,2.9210076279476387,0.123135679
01:54.1,42.8437,13.259,16.5,2.4864692278653524,0.123145679
14:23.2,42.9108,13.2037,9.9,2.943820100923537,0.123155679
00:11.8,42.7903,13.2187,10.3,2.143583032661098,0.123165679
37:18.5,42.8027,13.2327,10.8,2.737915873394491,0.123175679
38:03.5,42.8423,13.213,7.9,3.1989645698918014,0.123185679
53:04.0,42.7147,13.1842,9.4,3.0496360640153597,0.123195679
58:43.5,42.8503,13.2648,18.5,2.0452868072754677,0.123205679
59:46.0,42.8693,13.1228,6.7,2.593574778766008,0.123215679
39:55.1,42.7435,13.2163,9.1,2.537644708972235,0.123225679
56:20.2,42.6907,13.2353,13.4,2.507547454633377,0.123235679
12:03.7,42.698,13.2743,12.7,2.062185878154736,0.123245679
13:11.4,42.9087,13.2007,10.3,2.9572490409630756,0.123255679
30:08.9,42.59,13.2238,11.1,2.8504398873875205,0.123265679
09:46.8,42.8947,13.2572,10.0,2.8014395439746753,0.123275679
39:27.4,42.7337,13.1768,8.0,2.7068521408443944,0.123285679
50:45.3,43.2643,12.6898,9.2,2.214797770017136,0.123295679
05:02.6,42.8232,13.0573,8.1,2.513057160705988,0.123305679
19:27.2,42.8247,13.063,9.5,2.76144009619731,0.123315679
31:22.7,42.7382,13.1807,9.0,3.170244814095303,0.123325679
48:34.4,42.8033,13.2097,10.2,2.659017434624942,0.123335679
30:21.6,42.8418,13.2365,9.9,2.2214504509768513,0.123345679
47:09.1,42.6093,13.296,8.5,2.3655890134464306,0.123355679
36:14.0,42.6647,13.33,10.3,3.1378483375282546,0.123365679
39:40.6,42.7257,13.1998,13.2,3.127075356869568,0.123375679
35:24.2,42.9208,13.2498,8.9,3.1222930457125297,0.123385679
37:19.3,42.8428,13.234,8.6,3.0965966498162745,0.123395679
55:03.9,42.8452,13.2065,8.8,2.863978500350232,0.123405679
14:31.8,42.8087,13.1725,12.4,2.5326938308692006,0.123415679
33:13.6,42.63,13.2597,11.7,2.930733725112286,0.123425679
42:43.4,42.9217,13.2567,8.8,2.699778553159361,0.123435679
47:56.3,42.6868,13.2788,11.6,2.1418001847108874,0.123445679
27:50.6,42.8052,13.1983,10.8,3.0156316272023087,0.123455679
15:50.3,42.8012,13.2277,9.4,2.548419493185635,0.123465679
26:49.3,42.8663,13.2385,9.2,2.708591427053914,0.123475679
28:13.7,42.8628,13.2313,8.6,2.1779114418116556,0.123485679
35:59.5,42.8593,13.2317,8.8,2.8625731935587053,0.123495679
53:21.3,42.7957,13.2392,9.5,2.265579571328567,0.123505679
58:27.0,42.8587,13.2093,10.0,2.8319024736657843,0.123515679
04:02.0,42.8243,13.1657,10.8,2.0411481933716513,0.123525679
16:07.8,42.8143,13.2428,9.5,2.278996345888602,0.123535679
35:51.9,42.855,13.166,8.6,2.745504206530525,0.123545679
17:44.2,42.8518,13.2583,9.7,2.9427899988854076,0.123555679
18:42.0,42.9278,13.2505,8.5,3.0554989799638674,0.123565679
26:20.0,42.6837,13.1983,11.9,2.775693081765628,0.123575679
26:45.1,42.8553,13.1628,8.7,2.7146045427520034,0.123585679
32:58.8,42.7662,13.1367,9.4,2.9157217415106578,0.123595679
35:47.8,42.7552,13.1848,11.3,2.092947572908852,0.123605679
06:26.0,42.7518,13.2035,11.6,2.615406084882195,0.123615679
07:23.8,42.8568,13.1205,8.3,2.2036222355022557,0.123625679
08:07.5,42.8625,13.1287,7.6,2.248238278895088,0.123635679
11:06.2,43.2863,12.6562,8.5,2.5919200658203247,0.123645679
20:39.9,42.9308,13.2425,9.6,2.817526969682431,0.123655679
57:59.3,42.9437,13.2613,9.4,2.2416653396154,0.123665679
38:18.8,42.8627,13.1193,6.1,2.336849081224473,0.123675679
23:27.9,42.7507,13.1422,9.4,2.6162690263247974,0.123685679
36:07.7,42.8565,13.222,8.4,2.379370615791106,0.123695679
41:57.5,42.7958,13.2115,10.3,2.228807360409194,0.123705679
00:15.7,42.8143,13.243,9.1,2.998935308014877,0.123715679
06:00.1,43.2852,12.6528,9.2,2.788489342164109,0.123725679
03:01.2,42.8373,13.2347,9.2,2.807491273931515,0.123735679
14:38.1,42.8632,13.1203,9.1,3.170628658852745,0.123745679
21:42.4,42.9272,13.2535,9.6,2.310606069046125,0.123755679
51:18.4,42.6162,13.2908,10.3,2.0492735282776766,0.123765679
01:50.5,42.8175,13.2367,9.3,3.1407291545255633,0.123775679
26:17.2,42.8237,13.1552,10.7,2.9145221500790495,0.123785679
00:14.7,42.6258,13.3202,10.1,2.183669142840639,0.123795679
00:15.1,42.6258,13.3197,8.1,2.181664908365912,0.123805679
34:37.4,42.8573,13.2233,8.8,2.70307085618927,0.123815679
42:12.7,42.6635,13.2132,13.3,2.2045286724833892,0.123825679
52:22.9,42.7947,13.1988,10.2,2.61015277871672,0.123835679
23:40.5,42.8212,13.1645,11.0,2.2273072855059928,0.123845679
44:05.1,42.5932,13.3113,11.6,2.0002241971209376,0.123855679
20:10.7,42.8182,13.1613,11.0,2.121731173966925,0.123865679
26:00.5,42.7412,13.1843,11.1,2.5402702396997605,0.123875679
28:12.1,42.7807,13.1315,9.2,2.0731638729629513,0.123885679
32:29.8,42.8377,13.1497,10.6,2.264179277025174,0.123895679
34:12.1,42.7698,13.1323,8.9,4.2,0.123905679
42:33.1,42.7823,13.1368,10.2,2.9616781965685846,0.123915679
07:47.2,42.8027,13.1502,10.6,2.164046248479062,0.123925679
09:48.9,42.7872,13.1993,9.6,2.709667608972225,0.123935679
32:27.8,42.8522,13.2433,7.8,2.917593452381931,0.123945679
34:26.7,42.8083,13.2063,10.7,2.35015743398493,0.123955679
55:53.5,42.7377,13.1838,10.7,3.09233569888048,0.123965679
19:14.0,42.8117,13.1997,7.7,2.4928006035119386,0.123975679
06:19.9,42.7293,13.1933,13.3,2.8987400038977515,0.123985679
26:27.9,42.9215,13.2488,9.9,2.6548667610358656,0.123995679
35:09.6,42.9178,13.2437,9.5,2.4937140860976124,0.124005679
58:36.9,42.7573,13.1793,10.7,2.385448840449228,0.124015679
16:21.0,42.9408,13.2612,9.7,3.117614968953901,0.124025679
17:03.0,42.9183,13.2487,9.4,2.0838944135060546,0.124035679
26:48.3,42.5625,13.3048,12.0,3.0216932015837834,0.124045679
30:23.9,42.6543,13.2503,12.3,2.9867039153250543,0.124055679
41:39.3,42.8335,13.1593,10.9,3.091746667789409,0.124065679
43:16.2,42.7442,13.1738,10.8,2.863468345637642,0.124075679
10:43.6,42.9287,13.2482,10.1,2.806309065044726,0.124085679
23:26.8,42.9248,13.2455,8.5,2.274170605153012,0.124095679
37:44.8,42.73,13.2902,14.0,2.4694082948987415,0.124105679
01:35.1,42.7438,13.2355,12.8,2.1165388855256437,0.124115679
21:59.3,42.8567,13.1707,8.3,2.8021914108127404,0.124125679
30:56.8,42.7835,13.1247,10.2,2.7836978611518717,0.124135679
10:03.1,42.8313,13.167,10.9,2.074198299529606,0.124145679
16:48.2,42.7348,13.1883,10.0,3.166686444018785,0.124155679
19:23.4,42.9288,13.2515,9.6,2.3768333315288896,0.124165679
34:39.3,42.9213,13.2423,10.0,2.1225949912290156,0.124175679
59:58.5,42.7955,13.2062,10.4,2.9024181935029842,0.124185679
16:35.3,42.9292,13.2548,9.7,2.9235281863788414,0.124195679
25:42.2,42.7263,13.1907,12.4,2.4530436229528023,0.124205679
43:51.7,42.7362,13.1902,10.4,3.090927859421355,0.124215679
18:51.2,42.8607,13.2173,8.3,4.3,0.124225679
25:32.9,42.8763,13.2182,8.5,2.327627702772698,0.124235679
29:39.1,42.8642,13.2182,9.4,2.4402716845608787,0.124245679
31:11.0,42.8627,13.2142,8.7,2.793564281302424,0.124255679
32:09.1,42.7593,13.1672,11.0,2.5032894388982974,0.124265679
32:53.9,42.8557,13.2312,9.9,2.6277935690413967,0.124275679
34:48.0,42.8677,13.2082,8.0,2.265665966345612,0.124285679
59:01.7,42.8843,13.0228,10.4,3.0040184082029775,0.124295679
28:09.7,42.7245,13.1828,5.9,2.9150098765992185,0.124305679
35:43.5,42.8775,13.2182,10.1,2.448157467314572,0.124315679
47:55.5,42.6368,13.2923,11.6,2.9212115166169244,0.124325679
53:40.0,42.8533,13.2302,7.9,2.133601072659571,0.124335679
06:00.9,42.8683,13.2162,8.4,2.9606253416304353,0.124345679
11:48.6,42.9173,13.2545,8.5,2.5798520466916677,0.124355679
19:41.9,42.8658,13.2213,8.6,2.3106949090887796,0.124365679
19:42.1,42.8642,13.214,8.2,2.4976481400237986,0.124375679
20:32.5,42.7353,13.1893,10.5,2.8628975151513596,0.124385679
34:28.9,42.6627,13.2102,13.1,2.7135507144949798,0.124395679
34:55.5,42.8632,13.2167,8.7,3.024426760861056,0.124405679
38:52.5,42.8548,13.2083,7.5,2.883408814491624,0.124415679
45:08.0,42.7312,13.1923,10.4,2.8406069224511303,0.124425679
27:04.6,42.7905,13.1977,10.2,2.993608151308714,0.124435679
01:05.2,42.7155,13.1878,10.9,2.696052483179199,0.124445679
14:00.6,42.7328,13.1918,9.8,2.0624596108858597,0.124455679
16:22.8,42.7828,13.1372,8.6,2.5383274143914774,0.124465679
39:05.8,42.8732,13.22,8.7,2.326538100480798,0.124475679
26:26.7,42.8677,13.2167,8.6,2.877579659446512,0.124485679
31:09.1,42.8755,13.2163,8.2,2.3535054379721805,0.124495679
33:24.4,42.8688,13.2222,8.6,2.964162871214718,0.124505679
32:22.7,42.8592,13.2253,9.3,2.673965964789126,0.124515679
45:05.5,42.7322,13.1897,9.7,2.5512583869221426,0.124525679
24:54.7,42.8027,13.1487,10.0,2.9268466441832595,0.124535679
26:38.8,42.8057,13.2028,10.1,2.277302012025965,0.124545679
35:55.1,42.8068,13.1738,9.4,3.125616608993445,0.124555679
56:35.4,42.8502,13.2288,8.5,3.1123308342177984,0.124565679
22:05.4,42.9233,13.2473,9.0,2.5635610379338427,0.124575679
42:32.8,42.651,13.2972,8.2,3.1230725779921027,0.124585679
49:33.0,42.8537,13.2257,9.3,2.9915584441198444,0.124595679
48:03.7,42.8033,13.152,10.3,2.6406354867834425,0.124605679
54:09.1,42.7457,13.1298,9.3,2.2949199729784056,0.124615679
54:47.8,42.708,13.2507,10.8,2.4997262560630054,0.124625679
10:54.4,42.5753,13.2518,10.5,2.2963681790990407,0.124635679
19:08.6,42.7872,13.1217,9.0,2.1558140650823128,0.124645679
20:16.4,42.7875,13.1118,9.8,2.852171637588741,0.124655679
56:03.6,42.7833,13.1873,9.8,3.169579854432805,0.124665679
45:35.8,42.7828,13.092,10.6,3.0703471619692415,0.124675679
46:38.6,42.7745,13.1028,4.6,3.1629138151919265,0.124685679
08:46.6,42.7413,13.2213,11.6,2.9771815767508176,0.124695679
53:48.4,42.5543,13.3037,9.1,3.046301726812078,0.124705679
57:43.6,42.8537,13.2253,8.1,2.955029374416332,0.124715679
05:23.6,42.8592,13.2262,9.8,2.0918251861262505,0.124725679
28:30.2,42.857,13.2573,9.9,2.817290748661751,0.124735679
44:40.6,42.8587,13.2248,9.5,3.12568767865479,0.124745679
48:00.4,42.8588,13.2318,9.6,2.969861202047623,0.124755679
26:43.9,42.7632,13.2717,14.2,2.4850313507427293,0.124765679
16:08.0,42.7638,13.1942,10.8,2.5440418100476148,0.124775679
31:35.3,42.8513,13.2303,9.1,2.954358991228997,0.124785679
32:28.4,42.8557,13.2322,6.3,2.7316628234942537,0.124795679
55:00.5,42.778,13.1692,10.1,2.2136408644560177,0.124805679
36:08.7,42.7868,13.2335,7.1,2.5771543716501277,0.124815679
36:54.4,42.8437,13.1973,10.3,2.8899101880959788,0.124825679
41:15.1,42.6747,13.2117,11.9,2.5917689353277673,0.124835679
43:52.1,42.8535,13.2277,7.6,2.7359344611807384,0.124845679
06:45.2,42.783,13.2303,6.9,2.5610072217302,0.124855679
44:50.7,42.8593,13.2243,8.9,2.7293926874460714,0.124865679
07:05.2,42.8352,13.1445,10.0,3.164275758419385,0.124875679
12:33.3,42.7843,13.2093,10.0,2.906688174524711,0.124885679
25:08.9,42.765,13.2963,15.2,2.3045452478447292,0.124895679
33:49.0,42.8198,13.2253,9.5,2.5441629011210782,0.124905679
23:05.4,42.6867,13.2028,12.3,2.5874217293947464,0.124915679
32:30.9,42.6095,13.3137,10.6,3.0388656218452255,0.124925679
38:55.9,42.766,13.2893,14.7,2.508215349666011,0.124935679
56:53.3,42.8663,13.212,8.3,3.0591108664978917,0.124945679
06:52.3,42.7852,13.1442,9.4,2.9270183999583503,0.124955679
31:30.6,42.9232,13.2568,7.8,2.043840939860635,0.124965679
11:07.7,42.7907,13.1327,8.5,2.6642589907872436,0.124975679
40:24.9,42.8563,13.2283,9.3,2.3791195710351807,0.124985679
43:25.8,42.7857,13.1187,9.7,3.0570947087610647,0.124995679
45:00.9,42.8938,13.205,8.0,2.9414430481885967,0.125005679
10:20.4,42.7883,13.119,9.8,3.194429744324092,0.125015679
38:23.7,42.6483,13.1962,10.5,2.888761677718117,0.125025679
39:30.1,42.6527,13.1967,12.1,2.018351414049483,0.125035679
44:06.2,42.6532,13.2012,12.2,2.3603640318859136,0.125045679
05:34.8,42.8572,13.2487,8.3,2.4998418982359865,0.125055679
16:47.8,42.8248,13.1638,11.2,2.627522683021513,0.125065679
00:55.3,42.7583,13.1938,8.3,2.1322479872912083,0.125075679
09:57.1,42.5655,13.2908,10.5,2.767044175602566,0.125085679
57:21.0,42.7177,13.2308,10.4,2.5202734695945272,0.125095679
05:08.9,42.8725,13.2208,9.5,3.1351033539943236,0.125105679
33:36.9,42.7527,13.1927,9.9,2.9689402286125643,0.125115679
11:21.5,42.9227,13.2437,8.4,3.0587874267484256,0.125125679
15:46.6,42.75,13.2313,10.4,2.462342419091135,0.125135679
16:37.9,42.7893,13.2248,8.0,2.720240333141129,0.125145679
